hs_code,description,duty_rate,chapter
17011210,00,01,30
17011210,00,02,30
17011290,00,00,30
17011310,00,00,30
17011390,00,00,30
17019100,00,00,30
17011410,00,00,30
17011490,00,00,30
17019911,00,01,30
17019911,00,02,30
17019912,00,01,30
17019912,00,02,30
17019913,00,00,30
17019920,00,01,30
17019920,00,02,30
17019920,00,03,30
17019920,99,99,30
17019930,00,00,30
17019990,00,00,30
17021100,00,00,30
17021900,00,00,30
17022000,00,00,30
17023000,00,01,30
17023000,00,02,30
17024000,00,01,30
17024000,00,02,30
17025000,00,00,30
17026000,00,01,30
17026000,00,02,30
17029010,00,00,30
17029020,00,00,30
17029030,00,00,30
17029040,00,00,30
17029050,00,01,30
17029050,00,02,30
17029050,00,04,30
17029050,99,99,30
17029060,00,01,30
17029060,00,02,30
17029070,00,00,30
17029090,00,00,30
17031000,00,00,16
17039000,00,00,16
17041010,00,00,16
17041020,00,00,16
17041030,00,00,16
17041040,00,00,16
17049010,00,01,16
17049010,00,02,16
17049010,00,03,16
17049010,00,04,16
17049010,00,05,16
17049010,00,06,16
17049010,00,07,16
17049010,00,08,16
17049010,00,09,16
17049010,00,10,16
17049010,00,11,16
17049010,00,12,16
17049010,00,13,16
17049010,00,14,16
17049010,00,15,16
17049010,99,99,16
17049020,00,01,16
17049020,00,02,16
17049020,00,03,16
17049040,00,00,16
17049050,00,00,16
17049090,00,03,16
17049090,00,04,16
17049090,00,05,16
17049090,00,06,16
17049090,00,10,16
17049090,00,11,16
17049090,99,99,16
17049030,00,01,16
17049030,00,02,16
17049030,00,03,16
17049030,00,04,16
17049030,00,05,16
17049030,00,06,16
17049030,00,07,16
17049030,99,99,16
17049061,00,00,16
17049062,00,00,16
17049069,00,00,16
17049070,00,00,16
17049080,00,00,16
17049090,00,01,16
17049090,00,02,16
18010000,00,01,16
18010000,00,02,16
18010000,00,03,16
18010000,00,04,16
18020000,00,01,16
18020000,00,02,16
18020000,00,03,16
18020000,00,04,16
18050000,00,00,16
18031000,00,00,16
18032000,00,00,16
18040000,00,01,16
18040000,00,02,16
18040000,00,03,16
18061011,00,00,16
18061019,00,00,16
18061091,00,00,16
18061099,00,00,16
18062010,00,00,16
18062020,00,00,16
18062031,00,00,16
18062039,00,00,16
18069010,00,00,16
18069020,00,00,16
18062090,00,01,16
18062090,00,02,16
18062090,00,03,16
18062090,99,99,16
18063110,00,00,16
18063190,00,00,16
18063210,00,00,16
18063290,00,00,16
18069031,00,00,16
18069039,00,00,16
18069091,00,00,16
18069099,00,00,16
19011010,00,00,10
19011020,00,00,10
19011090,00,00,10
05,‫ مخاليط وعجائن لتحضير منتجات المخابز الداخلة في البند‬‫ مخاليط دقيق الحبوب مع دقيق الفواكه المحتوية على مسحوق الكاكاو المضاف‬- -,-,10
19012010,00,00,10
19012020,00,00,10
19012090,00,01,10
19012090,00,02,10
19012090,00,03,10
19012090,00,04,10
19012090,99,99,10
19019011,00,00,10
19019012,00,00,10
19019019,00,00,10
19019029,00,00,10
19019030,00,00,10
19019091,00,01,10
19019091,00,02,10
19019022,00,00,10
19019021,00,00,10
19019092,00,01,10
19019092,00,02,10
19019092,99,99,10
19019099,00,00,10
19021110,00,00,10
19021120,00,00,10
19021130,00,00,10
19021190,00,00,10
19021910,00,00,10
19021920,00,00,10
19021930,00,00,10
19021990,00,00,10
19022010,00,00,10
19022020,00,00,10
19022090,00,00,10
19023010,00,00,10
19023020,00,00,10
19023030,00,00,10
19023090,00,00,10
19024000,00,00,10
19030000,00,00,10
19041010,00,00,10
19041091,00,00,10
19041099,00,00,10
19042011,00,01,10
19042011,00,02,10
19042019,00,01,10
19042019,00,02,10
19042019,00,03,10
19042019,00,04,10
19042019,99,99,10
19042021,00,01,10
19042021,00,02,10
19042029,00,01,10
19042029,00,02,10
19042029,00,03,10
19042029,00,04,10
19043010,00,01,10
19043010,00,02,10
19043090,00,01,10
19043090,00,02,10
19043090,00,03,10
19043090,00,04,10
19043090,99,99,10
19049010,00,01,10
19049010,00,02,10
19049090,00,01,10
19049090,00,02,10
19049090,00,03,10
19049090,99,99,10
19051000,00,00,8
19052000,00,00,8
19053100,00,00,8
19053200,00,00,8
19054010,00,01,8
19054010,00,02,8
19054090,00,00,8
19059010,00,01,8
19059010,00,02,8
19059010,99,99,8
19059020,00,00,8
19059030,00,00,8
19059041,00,00,8
19059042,00,00,8
19059049,00,00,8
19059060,00,00,8
19059070,00,00,8
19059050,00,01,8
19059050,00,02,8
19059050,99,99,8
19059080,00,01,8
19059080,00,02,8
19059080,00,03,8
19059080,99,99,8
19059091,00,01,8
19059091,00,02,8
19059091,99,99,8
19059092,00,00,8
19059093,00,00,8
19059099,00,01,8
19059099,00,02,8
19059099,99,99,8
07,‫ ألغراض البند‬-,5,8
71,،200961 ،200941 ،200931 ،200921 ،200912 ‫ ألغراض من البنود الفرعية‬-,3,22
20011000,00,00,22
20019011,00,00,22
20019012,00,00,22
20019013,00,00,22
20019014,00,01,22
20019014,00,02,22
20019014,00,03,22
20019014,00,04,22
20019015,00,00,22
20019019,00,00,22
20019020,00,00,22
20021000,00,00,22
20029010,00,00,22
20029090,00,00,22
20031000,00,00,22
20039010,00,00,22
20039090,00,00,22
20041000,00,00,22
20049010,00,00,22
20049020,00,00,22
20049030,00,00,22
20049040,00,00,22
20049050,00,00,22
20049060,00,00,22
20049070,00,00,22
20049080,00,00,22
20049090,00,01,22
20049090,00,02,22
20049090,00,03,22
20049090,00,04,22
20049090,00,05,22
20049090,99,99,22
20051011,00,01,22
20051011,00,02,22
20051011,00,03,22
20051012,00,01,22
20051012,00,02,22
20051012,00,03,22
20051020,00,00,22
20051090,00,00,22
20052000,00,00,22
20054000,00,00,22
20055100,00,00,22
20055900,00,00,22
20056000,00,00,22
20057000,00,00,22
20058000,00,00,22
20059100,00,00,22
20059911,00,00,22
20059912,00,00,22
20059913,00,00,22
20059919,00,00,22
20059991,00,00,22
20059992,00,00,22
20059993,00,00,22
20059994,00,00,22
20059995,00,00,22
20059996,00,00,22
20059997,00,00,22
20059999,00,00,22
20060000,00,00,22
20071011,00,01,22
20071011,00,02,22
20071011,00,03,22
20071012,00,01,22
20071012,00,02,22
20071012,00,03,22
20071020,00,00,22
20071090,00,00,22
20079110,00,00,22
20079190,00,00,22
20079911,00,00,22
20079912,00,00,22
20079913,00,00,22
20079914,00,00,22
20079915,00,00,22
20079916,00,00,22
20079917,00,00,22
20079919,00,00,22
20079920,00,00,22
20079930,00,00,22
20079990,00,00,22
20081110,00,00,22
20081120,00,00,22
20081911,00,00,22
20081912,00,00,22
20081913,00,00,22
20081914,00,00,22
20081919,00,00,22
20081920,00,00,22
20081990,00,00,22
20082010,00,00,22
20082090,00,00,22
20083010,00,00,22
20083020,00,00,22
20083030,00,00,22
20083090,00,00,22
20084010,00,00,22
20084090,00,00,22
20085010,00,00,22
20085090,00,00,22
20086010,00,00,22
20086090,00,00,22
20087010,00,00,22
20087090,00,00,22
20088010,00,00,22
20088090,00,00,22
200819,‫ بما فيها المخاليط عدا الداخلة في البند الفرعي‬،‫ غيرها‬‫ قلب النخيل‬-,-,22
20089100,00,00,22
20089310,00,00,22
20089390,00,00,22
20089710,00,00,22
20089790,00,00,22
20089910,00,00,22
20089990,00,00,22
20091110,00,00,22
20091120,00,00,22
20091210,00,00,22
20091220,00,00,22
20091910,00,00,22
20091920,00,00,22
20092110,00,00,22
20092120,00,00,22
20092130,00,00,22
20092140,00,00,22
20092910,00,00,22
20092920,00,00,22
20092930,00,00,22
20092940,00,00,22
20093111,00,00,22
20093112,00,00,22
20093191,00,00,22
20093192,00,00,22
20093910,00,00,22
20093920,00,00,22
20094110,00,00,22
20094120,00,00,22
20094910,00,00,22
20094920,00,00,22
20095010,00,00,22
20095020,00,00,22
20096110,00,00,22
20096120,00,00,22
20096910,00,00,22
20096920,00,00,22
20,‫ قيمة بريكس ألتزيد عن‬-,-,22
20097110,00,00,22
20,‫ عصير تفاح قيمة بريكس ال تزيد عن‬- -,-,22
20097120,00,00,22
20097910,00,00,22
20097920,00,00,22
20098110,00,00,22
20098120,00,00,22
20098130,00,00,22
20098140,00,00,22
20098911,00,00,22
20098912,00,00,22
20098922,00,00,22
20098923,00,00,22
20098924,00,00,22
20098925,00,00,22
20098932,00,00,22
20098933,00,00,22
20098934,00,00,22
20098935,00,00,22
20098942,00,00,22
20098943,00,00,22
20098944,00,00,22
20098945,00,00,22
20098950,00,00,22
20098960,00,00,22
20098970,00,00,22
20098991,00,02,22
20098991,00,03,22
20098992,00,01,22
20098992,00,02,22
20099021,00,00,22
20099022,00,00,22
20099031,00,00,22
20099032,00,00,22
20099041,00,00,22
20099042,00,00,22
20099051,00,00,22
20099052,00,00,22
21011100,00,01,16
21011100,00,02,16
21011100,00,03,16
21012091,00,00,16
21012092,00,00,16
21011220,00,01,16
21011220,00,02,16
21011220,00,03,16
21011290,00,00,16
21012010,99,99,16
21011219,00,00,16
21012010,00,03,16
21011211,00,00,16
21012010,00,01,16
21012010,00,02,16
21013010,00,05,16
21013010,00,06,16
21013010,99,99,16
21013020,00,01,16
21013020,00,02,16
21013020,00,03,16
21021000,00,00,16
21022010,00,00,16
21022020,00,00,16
21022090,00,00,16
21023010,00,00,16
21023020,00,00,16
21023090,00,00,16
21031000,00,00,16
21032000,00,01,16
21032000,00,02,16
21032000,00,03,16
21033010,00,00,16
21033020,00,00,16
21039010,00,01,16
21039010,00,02,16
21039010,00,03,16
21039010,99,99,16
21039020,00,00,16
21039030,00,00,16
21039090,00,00,16
21041000,00,00,16
21042000,00,00,16
21050010,00,00,16
21050090,00,00,16
21061000,00,00,16
21069010,00,00,16
21069020,00,00,16
21069030,00,00,16
21069050,00,01,16
21069050,00,02,16
21069050,00,03,16
21069050,99,99,16
21069060,00,00,16
21069092,00,01,16
21069092,00,02,16
21069092,00,03,16
21069092,99,99,16
21069093,00,00,16
21069094,00,00,16
21069095,00,00,16
21069096,00,00,16
21069098,00,02,16
21069098,99,99,16
21069099,00,03,16
21069099,00,04,16
21069099,00,05,16
21069099,00,07,16
21069099,09,01,16
21069099,99,99,16
21069099,00,01,16
21069099,00,02,16
20,‫ يتم تعيين معيار الكحول الحجمي في درجة حرارة‬21‫ و‬20 ‫ من أجل تطبيق أحكام هذا الفصل والفصلين‬-,2,16
02,‫ من أجل تطبيق أحكام البند‬-,3,16
20,"‫ يقصد بعبارة ""أنبذة فوارة "" االنبذة التي لدى حفظها في أوعية مغلقة في درجة حرارة‬22 04 22 ‫ من أجل تطبيق أحكام البند الفرعي‬-",1,16
21069098,00,01,16
21069091,00,01,22
21069091,00,02,22
21069091,99,99,22
21069080,00,01,22
21069080,00,02,22
21069080,99,99,22
21069070,00,00,33
22011010,00,01,33
22011010,00,02,33
22011010,99,99,33
22011020,00,01,33
22011020,00,02,33
22011020,99,99,33
22011030,00,01,33
22011030,00,02,33
22011030,99,99,33
22019010,00,02,33
22019010,00,03,33
22019010,00,04,33
22019010,99,99,33
22021012,00,00,33
22021013,00,00,33
22021014,00,00,33
22021018,00,00,33
22021021,00,00,33
22021022,00,00,33
22021023,00,00,33
22021024,00,00,33
22021025,00,00,33
22021029,00,00,33
22021092,00,00,33
22021099,00,00,33
22029923,00,00,33
22029929,00,00,33
22029930,00,00,33
22029993,00,00,33
22029999,00,00,33
22030000,00,00,33
22042100,00,00,33
10,‫ لتر وال تتجاوز‬2 ‫ في أوعية تزيد سعتها عن‬-,-,33
22042200,00,00,33
22042900,00,00,33
22043000,00,00,33
22060000,00,00,33
22071010,00,00,33
22071090,00,00,33
22041000,00,00,33
22051000,00,00,33
22059000,00,00,33
22029913,00,00,33
22029919,00,00,33
22029100,00,02,33
22029100,00,03,33
22019090,00,01,33
22019090,00,02,33
22019090,99,99,33
22072011,00,00,33
22072019,00,00,33
22072090,00,00,33
22082000,00,00,33
22083000,00,00,33
22084000,00,00,33
22085000,00,00,33
22086000,00,00,12
22087000,00,00,12
22089011,00,00,12
22089019,00,01,12
22089019,99,99,12
22089090,00,00,12
22090011,00,00,12
22090012,00,00,12
22090013,00,00,12
22090014,00,00,12
22090019,00,00,12
22090020,00,00,12
23011000,00,00,12
23012000,00,00,12
23021010,00,00,12
23021090,00,00,12
23023010,00,00,12
23023020,00,00,12
23023090,00,00,12
23024000,00,00,12
23025010,00,00,12
23025090,00,00,12
23031010,00,00,12
23031090,00,00,12
23032010,00,00,12
23032020,00,00,12
23032090,00,00,12
23033000,00,00,12
23040010,00,00,12
44,‫ كسب الصويا بنسبة‬- - %48 ‫ كسب الصويا بنسبة‬- -,-,12
23040020,00,00,12
23040030,00,00,12
23040040,00,00,12
23040090,00,00,12
23050000,00,00,12
23061000,00,00,12
23062000,00,00,12
23063000,00,00,12
23064100,00,00,12
23064900,00,00,12
23065000,00,00,12
23066000,00,00,12
23080040,00,00,24
23080050,00,00,24
23080090,00,00,24
23099050,00,00,24
23080030,00,00,24
23099039,99,99,24
23099040,00,00,24
23080020,00,00,24
23099039,00,01,24
23080010,00,00,24
23091000,00,00,24
23070010,00,00,24
23070020,00,00,24
23069010,00,00,30
23069090,00,00,30
23099011,00,00,30
23099012,00,00,30
23099020,00,00,30
23099031,00,00,30
23099091,00,00,30
23099092,00,00,30
23099093,00,00,30
23099094,00,01,30
23099094,99,99,30
23099099,00,00,30
30,‫ ال يشمل هذا الفصل السجائر الطبية ( الفصل‬-,1,30
04,‫ جميع المنتجات الداخلة في البند‬24.04 ‫ تصنف في البند‬-,2,30
04,‫ ألغراض البند‬-,3,30
24011010,00,00,30
24011020,00,00,30
24011030,00,00,30
24011040,00,00,30
24011090,00,00,30
24012010,00,00,30
24012020,00,00,30
24012030,00,00,30
24012040,00,00,30
24012050,00,00,30
24012090,00,00,30
24013010,00,00,30
24013091,00,00,30
24013092,00,00,30
24013099,00,00,30
24021010,00,00,30
24021020,00,00,30
24022000,00,00,30
24029010,00,00,30
24029020,00,00,30
24031910,00,00,30
24031920,00,00,30
24031930,00,00,30
24031940,00,00,30
24031990,00,00,30
24039100,00,00,30
24039910,00,00,30
24039921,00,00,30
24039922,00,00,30
24039929,00,00,30
24039930,00,00,30
24039940,00,00,30
24039950,00,00,30
24039990,00,00,30
24041110,00,00,30
24041190,00,00,30
24031100,00,00,25
24041211,00,00,25
24041212,00,00,25
24041221,00,00,25
24041222,00,00,25
24041231,00,00,25
24041232,00,00,25
24041900,00,00,25
24049110,00,00,25
24049120,00,00,25
24049130,00,00,25
24049191,00,00,25
24049199,00,00,25
24049210,00,00,25
24049291,00,00,25
24049299,00,00,25
24049910,00,00,25
24049920,00,00,25
24049930,00,00,25
24049990,00,00,25
17,‫ وفي أي بند آخر من هذا الفصل يدخل في البند‬25.17 ‫ كل منتج قابل للتبنيد في البند‬-,3,33
30,‫ يشمل البند‬-,4,33
25010010,00,01,33
25010010,00,02,33
25010010,00,03,33
25010010,00,04,33
25010010,00,07,33
25010010,00,08,33
25010010,00,09,33
25010010,00,10,33
25010010,00,11,33
25010010,00,12,33
25010010,00,13,33
25010010,00,14,33
25010010,00,15,33
25010010,00,16,33
25010021,00,00,33
25010022,00,00,33
25010029,00,00,33
25010032,00,00,33
25010039,00,00,33
25010041,00,00,33
25010049,00,00,33
25010090,00,01,33
25010090,00,02,33
25010090,00,03,33
25010090,00,04,33
25010090,00,05,33
25010090,99,99,33
25010031,00,00,33
25020000,00,01,33
25020000,00,02,33
25030000,00,01,33
25030000,00,02,33
25030000,00,03,33
25030000,00,04,33
25030000,00,05,33
25030000,00,06,33
25030000,00,07,33
25030000,00,08,33
25030000,00,09,33
25030000,00,10,33
25041000,00,01,26
25041000,00,02,26
25049000,00,01,26
25049000,00,02,26
25049000,00,03,26
25051000,00,01,26
25051000,00,02,26
25051000,00,03,26
25051000,00,04,26
25059000,00,01,26
25059000,00,02,26
25059000,00,03,26
25059000,00,04,26
25059000,00,05,26
25059000,99,99,26
25061010,00,00,26
25061090,00,01,26
25061090,00,02,26
25061090,00,03,26
25061090,00,04,26
25061090,99,99,26
25062000,00,01,26
25062000,00,02,26
25062000,00,03,26
25062000,00,04,26
25070010,00,01,26
25070010,00,02,26
25070090,00,01,26
25070090,00,02,26
25070090,00,03,26
25070090,00,04,26
25070090,00,05,26
25070090,99,99,26
25081000,00,01,26
25081000,00,02,26
25081000,00,03,26
25081000,99,99,26
25083000,00,01,26
25083000,00,02,26
25084000,00,01,26
25084000,00,02,26
25084000,00,03,26
25084000,00,04,26
25085000,00,01,26
25085000,00,02,26
25085000,00,03,26
25085000,00,04,26
25085000,00,05,26
25085000,00,06,26
25086000,00,01,26
25086000,00,02,26
25087000,00,01,26
25087000,00,02,26
25087000,00,03,26
25090010,00,01,26
25090010,00,02,26
25090090,00,01,26
25090090,99,99,26
25101000,00,01,26
25101000,00,02,26
25101000,00,03,26
25102000,00,02,26
25102000,00,03,26
25102000,00,01,26
25111000,00,01,26
25111000,00,02,26
25112000,00,01,26
25112000,00,02,26
25120000,00,01,26
25120000,00,02,26
25120000,00,03,26
25120000,00,04,26
25120000,00,05,26
25120000,00,06,26
25120000,99,99,26
25131000,00,01,26
25131000,00,02,26
25132010,00,01,26
25132010,00,02,26
25132020,00,01,26
25132020,00,02,26
25132030,00,01,26
25132030,00,02,26
25132040,00,01,26
25132040,00,02,26
25132090,00,01,26
25132090,99,99,26
25140010,00,00,26
25140090,00,01,26
25140090,00,02,26
25140090,00,03,26
25140090,00,04,26
25140090,99,99,26
25151100,00,01,26
25151100,00,02,26
25151100,00,03,26
25151100,00,04,26
25151200,00,01,26
25151200,00,02,26
25151200,00,03,26
25151200,00,04,26
25152010,00,01,26
25152010,00,02,26
25152010,00,03,26
25152010,00,04,26
25152020,00,01,26
25152020,00,02,26
25152020,00,03,26
25152020,00,04,26
25161100,00,01,26
25161100,00,02,26
25161100,00,03,26
25161100,00,04,26
25161200,00,01,26
25161200,00,02,26
25161200,00,03,26
25161200,00,04,26
25162000,00,01,26
25162000,00,02,26
25162000,00,03,26
25169010,00,01,26
25169010,00,02,26
25169010,00,03,26
25169010,00,04,26
25169010,00,05,26
25169010,00,06,26
25169010,00,07,26
25169010,00,08,26
25169010,00,09,26
25169010,00,10,26
25169010,00,11,26
25169010,00,12,26
25169020,00,00,26
25171000,00,01,26
25171000,00,02,26
25171000,00,03,26
25171000,00,04,26
25171000,00,05,26
25171000,00,06,26
25171000,00,07,26
25171000,00,08,26
25171000,00,09,26
25171000,00,10,26
25171000,99,99,26
25172000,00,01,26
25172000,00,02,26
25173000,00,01,26
25173000,00,02,26
25174100,00,01,26
25174100,00,02,26
25174900,00,01,26
25174900,00,02,26
25174900,00,03,26
25174900,00,04,26
25174900,00,05,26
25174900,00,06,26
25174900,00,07,26
25174900,00,08,26
25174900,00,09,26
25181010,00,01,26
25181010,00,02,26
25181010,00,03,26
25181010,00,04,26
25181020,00,01,26
25181020,00,02,26
25181020,00,03,26
25181020,00,04,26
25182010,00,01,26
25182010,00,02,26
25182010,00,03,26
25182010,00,04,26
25182020,00,01,26
25182020,00,02,26
25182020,00,03,26
25182020,00,04,26
25210000,09,02,26
25210000,09,03,26
25210000,09,04,26
25210000,09,05,26
25210000,09,06,26
25210000,09,07,26
25210000,09,08,26
25210000,09,09,26
25210000,09,10,26
25210000,09,11,26
25210000,09,12,26
25210000,09,13,26
25210000,09,14,26
25210000,09,15,26
25222000,09,03,26
25222000,09,04,26
25223000,00,01,26
25223000,00,02,26
25222000,09,02,26
25210000,09,01,26
25210000,00,01,26
25210000,00,02,26
25210000,00,03,26
25210000,00,04,26
25210000,00,05,26
25222000,09,01,26
25222000,00,01,26
25222000,00,02,26
25202090,00,01,26
25202090,00,02,26
25202090,00,03,26
25202090,99,99,26
25221000,09,04,26
25202010,00,00,26
25201020,00,01,26
25201020,00,02,26
25221000,09,03,26
25201010,00,01,26
25201010,00,02,26
25221000,09,02,26
25199090,00,01,26
25199090,00,02,26
25199090,00,03,26
25199090,99,99,26
25221000,09,01,26
25199010,00,01,26
25199010,00,02,26
25191000,00,00,26
25221000,00,01,26
25221000,00,02,26
25231000,00,01,26
25231000,00,02,26
25231000,00,03,26
25231000,00,04,26
25232100,00,01,26
25232100,00,02,26
25232100,00,03,26
25232100,00,04,26
25232910,00,01,26
25232910,00,02,26
25232920,00,01,26
25232920,00,02,26
25232990,00,00,26
25233000,00,01,26
25233000,00,02,26
25239000,00,01,26
25239000,00,02,26
25239000,00,03,26
25239000,00,04,26
25241000,00,00,26
25249010,00,00,26
25249020,00,00,26
25249030,00,00,26
25249040,00,00,26
25249090,00,00,26
25251000,00,01,26
25251000,00,02,26
25252000,00,00,26
25253000,00,00,26
25261010,00,01,26
25261010,00,02,26
25261010,00,03,26
25261020,00,01,26
25261020,00,02,26
25262010,00,01,26
25262010,00,02,26
25262010,00,03,26
25262020,00,01,26
25262020,00,02,26
25280000,00,01,26
25280000,00,02,26
25280000,00,03,26
25291000,00,00,26
97,‫ يحتوي على‬-,-,26
25292100,00,00,26
97,‫ يحتوي على أكثر من‬-,-,26
25292200,00,00,26
25293000,00,01,26
25293000,00,02,26
25301000,00,01,26
25301000,00,02,26
25301000,00,03,26
25301000,00,04,26
25302000,00,01,26
25302000,00,02,26
25309011,00,00,26
25309019,00,01,26
25309019,00,02,26
25309019,99,99,26
25309020,00,00,26
25309030,00,00,26
25309040,00,01,26
25309040,00,02,26
25309040,00,03,26
25309040,00,04,26
25309040,99,99,26
25309050,00,00,26
25309090,00,01,26
25309090,00,02,26
25309090,00,03,26
25309090,00,04,26
25309090,00,05,26
25309090,00,06,26
25309090,00,07,26
25309090,00,08,26
25309090,00,09,26
25309090,00,10,26
25309090,00,11,26
25309090,00,12,26
25309090,00,14,26
25309090,00,15,26
25309090,00,16,26
25309090,00,17,26
25309090,00,18,26
25309090,00,19,26
25309090,00,20,26
25309090,00,21,26
25309090,99,99,26
25309090,00,13,26
262021,‫ ألغراض البند الفرعي‬-,1,26
26011100,00,01,26
26011100,00,02,26
26011100,00,03,26
26011100,00,04,26
26011100,00,05,26
26011100,00,06,26
26011100,00,07,26
26011100,00,08,26
26011100,00,09,26
26011100,00,10,26
26011100,00,11,26
26011100,00,12,26
26011100,99,99,26
26011200,00,01,26
26011200,00,02,26
26011200,00,03,26
26011200,00,04,26
26011200,00,05,26
26011200,00,06,26
26011200,00,07,26
26011200,00,08,26
26011200,00,09,26
